Airport_Code,Airport_Name,City_Name,Country_Name,Country_Code,Latitude,Longitude
CMR,Colmar-houssen,Colmar,France,FR,48.083333,7.366667
NCE,Cote D'azur International Airport,Nice,France,FR,43.665278,7.215
CVF,Courchevel,Courchevel,France,FR,45.5,6.666667
CSF,Creil,Creil,France,FR,49.266667,2.483333
JCA,Croisette Heliport,Cannes,France,FR,43.552778,7.016667
DXA,Deux Alpes,Deux Alpes,France,FR,48.15,-0.55
DPE,Dieppe,Dieppe,France,FR,49.933333,1.083333
DIJ,Dijon,Dijon,France,FR,47.266667,5.083333
DLP,Disneyland Paris,Disneyland Paris,France,FR,48.8725,2.775833
LVA,Entrammes,Laval,France,FR,48.066667,-0.766667
SXB,Entzheim,Strasbourg,France,FR,48.583333,7.633333
ENC,Essey,Nancy,France,FR,46.033333,6.583333
MLH,EuroAirport,Basel Mulhouse Freiburg,France,FR,47.59,7.529167
EVX,Evreux,Evreux,France,FR,49.016667,1.15
BOR,Fontaine,Belfort,France,FR,47.65,7.016667
FRJ,Frejus,Frejus,France,FR,43.416667,6.733333
MZM,Frescaty,Metz,France,FR,50.066667,3.066667
ZFQ,Gare de Bordeaux,Bordeaux,France,FR,48.683333,1.1
FNI,Garons,Nimes,France,FR,43.85,4.416667
GFR,Granville,Granville,France,FR,48.882778,-1.563889
GNB,Grenoble-isere Airport,Grenoble,France,FR,45.363056,5.332778
MCU,Gueret,Montlucon,France,FR,46.35,2.6
XPZ,Harbour,Saint Tropez,France,FR,46.766667,2.816667
JEV,Heliport,Evry,France,FR,48.616667,2.416667
JDP,Heliport De Paris,Paris,France,FR,-44.066667,-70.483333
JLP,Juan Les Pins,Juan Les Pins,France,FR,43.566667,7.1
JPU,La Defense Heliport,Paris,France,FR,48.733333,2.55
AGF,La Garenne,Agen,France,FR,44.183333,0.6
LTT,La Mole,Saint Tropez,France,FR,46.773056,2.816667
PLG,La Plagne,La Plagne,France,FR,44.633333,2.566667
ZAO,Laberandie,Cahors,France,FR,44.333333,1.483333
LRH,Laleu,La Rochelle,France,FR,46.5,-1.5
LRT,Lann Bihoue,Lorient,France,FR,47.766667,-3.45
BVE,Laroche,Brive-La-Gaillarde,France,FR,45.15,1.466667
LBG,Le Bourget,Paris,France,FR,48.966667,2.45
CTT,Le Castellet,Le Castellet,France,FR,43.255556,5.788889
TLN,Le Palyvestre,Hyeres,France,FR,43.097222,6.146111
CET,Le Pontreau,Cholet,France,FR,47.066667,-0.883333
LBI,Le Sequestre,Albi,France,FR,43.933333,2.15
LTQ,Le Touquet,Le Touquet,France,FR,50.516667,1.616667
EDM,Les Ajoncs,La Roche,France,FR,46.7,-1.383333
LIL,Lesquin,Lille,France,FR,50.566667,3.1
XDB,Lille Europe Rail Svc,Lille,France,FR,50.633333,3.066667
XFA,Lille Flanders Rail Sv,Lille,France,FR,50.633333,3.066667
PGF,Llabanere,Perpignan,France,FR,42.740833,2.869722
LPY,Loudes,Le Puy,France,FR,45.083333,3.766667
XYD,Lyon Part-dieu Rail Sv,Lyon,France,FR,46.235278,5.151667
XYL,Lyon Perrache Rail Svc,Lyon,France,FR,45.75,4.85
XYV,Lyon Satolas Rail Svc,Lyon,France,FR,45.75,4.85
CEQ,Mandelieu,Cannes,France,FR,43.546389,6.954167
ANE,Marce,Angers,France,FR,47.560278,-0.312222
RDZ,Marcillac,Rodez,France,FR,44.366667,2.516667
MRS,Marseille Provence Airport,Marseille,France,FR,43.436667,5.215
XRF,Marseille Railway,Marseille,France,FR,47.066667,3
CER,Maupertus,Cherbourg,France,FR,49.65,-1.466667
DCM,Mazamet,Castres,France,FR,43.555833,2.285556
RYN,Medis,Royan,France,FR,45.633333,-0.966667
MVV,Megeve,Megeve,France,FR,45.866667,6.616667
BOD,Mérignac,Bordeaux,France,FR,44.828611,-0.715278
HZB,Merville/Calonne,Hazebrouck,France,FR,50.616667,2.65
ETZ,Metz-nancy-lorraine,Metz/nancy,France,FR,48.979167,6.247778
VNE,Meucon,Vannes,France,FR,47.65,-2.766667
EPL,Mirecourt,Epinal,France,FR,48.333333,6.069444
XYT,Montaudran,Toulouse,France,FR,46.483333,-0.633333
LBY,Montoir,La Baule-Escoublac,France,FR,47.289444,-2.346389
SNR,Montoir,St Nazaire,France,FR,47.316667,-2.15
MPL,Montpellier Méditerranée,Montpellier,France,FR,43.583333,3.966667
XPJ,Montpellier Railway,Montpellier,France,FR,45.633333,-0.75
MXN,Morlaix,Morlaix,France,FR,48.6,-3.816667
NTE,Nantes Atlantique,Nantes,France,FR,47.15,-1.6
NVS,Nevers,Nevers,France,FR,47,3.15
NIT,Niort,Niort,France,FR,46.316667,-0.45
LEH,Octeville,Le Havre,France,FR,49.533333,0.083333
ORE,Orleans,Orleans,France,FR,47.916667,1.9
ORY,Orly,Paris,France,FR,48.716667,2.383333
POX,Paris Cergy Pontoise,Paris,France,FR,49.096667,2.040833
CNG,Parvaud,Cognac,France,FR,45.7,-0.333333
PUF,Pau-Pyrénées,Pau,France,FR,43.38,-0.418611
DNR,Pleurtuit,Dinard,France,FR,48.583333,-2.083333
UIP,Pluguffan,Quimper,France,FR,47.966667,-4.166667
BIA,Poretta,Bastia,France,FR,42.7,9.45
PRP,Propriano,Propriano,France,FR,41.666667,8.9
RHE,Reims,Reims,France,FR,49.316667,4.066667
RNE,Renaison,Roanne,France,FR,46.016667,4.016667
ZFJ,Rennes,Rennes,France,FR,48.15,4.85
EGC,Roumanieres,Bergerac,France,FR,44.833333,0.516667
RCO,Saint Agnant,Rochefort,France,FR,45.890556,-0.980556
SBK,Saint Brieuc-Armor,Tremuson,France,FR,48.516667,-2.8
CCF,Salvaza,Carcassonne,France,FR,43.216667,2.316667
SEC,Serre Chevalier,Serre Chevalier,France,FR,44.883333,6.691667
LAI,Servel,Lannion,France,FR,48.75,-3.483333
SOZ,Solenzara,Solenzara,France,FR,41.85,9.383333
SXD,Sophia Antipolis,Sophia Antipolis,France,FR,43.616667,7.05
SCP,St Crepin,St Crepin,France,FR,44.683333,6.583333
DOL,St Gatien,Deauville,France,FR,49.366667,0.166667
RNS,St Jacques,Rennes,France,FR,48.066667,-1.733333
TUF,St Symphorien,Tours,France,FR,47.418056,0.723056
LYS,St-Exupéry,Lyon,France,FR,45.725556,5.081111
CLY,Ste Catherine,Calvi,France,FR,42.533333,8.8
FSC,Sud Corse,Figari,France,FR,41.583333,9.25
GAT,Tallard,Gap,France,FR,44.458333,6.025
LSO,Talmont,Les Sables,France,FR,46.483333,-1.75
LDE,Tarbes Ossun Lourdes,Lourdes/Tarbes,France,FR,43.181944,0.000278
DLE,Tavaux,Dole,France,FR,47.042778,5.435
TGF,Tignes,Tignes,France,FR,47.2,-0.433333
TNF,Toussus-le-noble,Toussus-Le-Noble,France,FR,48.749722,2.111111
OBS,Vals-Lanas,Aubenas,France,FR,44.616667,4.383333
XCR,Vatry International,Chalons Sur Marne,France,FR,48.773333,2.206111
QYW,Vieux Port,Cannes,France,FR,46.866667,3.65
VTL,Vittel,Vittel,France,FR,48.2,5.95
MPY,Maripasoula,Maripasoula,French Guiana,GF,3.666667,-54.033333
REI,Regina,Regina,French Guiana,GF,4.316667,-52.133333
CAY,Rochambeau,Cayenne,French Guiana,GF,4.933333,-52.333333
XAU,Saul,Saul,French Guiana,GF,3.616667,-53.2
OYP,St-Georges de lOyapock,St Georges de lOyapock,French Guiana,GF,3.9,-51.8
LDX,St-Laurent du Maroni,St Laurent du Maroni,French Guiana,GF,5.483333,-54.033333
AHE,Ahe Airport,Ahe,French Polynesia,PF,-14.5,-1.3
AAA,Anaa,Anaa,French Polynesia,PF,-17.416667,-145.5
APK,Apataki,Apataki,French Polynesia,PF,-15.083333,-145.333333
AXR,Arutua,Arutua,French Polynesia,PF,-15.35,-146.666667
AUQ,Atuona,Atuona,French Polynesia,PF,-9.8,-139.033333
PPT,Faa'a,Papeete,French Polynesia,PF,-17.556667,-149.611389
FAC,Faaite,Faaite,French Polynesia,PF,-16.75,-1.233333
FHZ,Fakahina,Fakahina,French Polynesia,PF,-16,-140
FAV,Fakarava,Fakarava,French Polynesia,PF,-16.333333,-145.616667
FGU,Fangatau,Fangatau,French Polynesia,PF,-15,-142
GMR,Gambier Is,Gambier Is,French Polynesia,PF,-23.033333,-134.966667
HOI,Hao Island,Hao Island,French Polynesia,PF,-18.2,-140.816667
HHZ,Hikueru,Hikueru,French Polynesia,PF,-17.533333,-142.533333
HIX,Hiva Oa,Hiva Oa,French Polynesia,PF,-9.75,-139
HUH,Huahine,Huahine,French Polynesia,PF,-16.683333,-151.033333
KXU,Katiu,Katiu,French Polynesia,PF,-16.433333,-1.366667
KHZ,Kauehi,Kauehi,French Polynesia,PF,-15.85,-1.15
KKR,Kaukura Atoll,Kaukura Atoll,French Polynesia,PF,-15.75,-146.7
MKP,Makemo,Makemo,French Polynesia,PF,-16.583333,-143.666667
XMH,Manihi,Manihi,French Polynesia,PF,-14.433333,-146.066667
MVT,Mataiva,Mataiva,French Polynesia,PF,-14.883333,-148.666667
MAU,Maupiti,Maupiti,French Polynesia,PF,-16.433333,-152.25
BOB,Motu-mute,Bora Bora,French Polynesia,PF,-16.433333,-151.75
NAU,Napuka Island,Napuka Island,French Polynesia,PF,-14.166667,-141.583333
NHV,Nuku Hiva,Nuku Hiva,French Polynesia,PF,-8.783333,-140.166667
NUK,Nukutavake,Nukutavake,French Polynesia,PF,-19.086111,-139
PKP,Puka Puka,Puka Puka,French Polynesia,PF,-15,-139
PUK,Pukarua,Pukarua,French Polynesia,PF,-18.133333,-136
RFP,Raiatea,Raiatea,French Polynesia,PF,-16.716667,-151.45
RVV,Raivavae,Rairua,French Polynesia,PF,-23.866667,-1.683333
RGI,Rangiroa,Rangiroa,French Polynesia,PF,-14.966667,-147.666667
REA,Reao,Reao,French Polynesia,PF,-19,-135.1
RUR,Rurutu,Rurutu,French Polynesia,PF,-22.433333,-151.333333
TKP,Takapoto,Takapoto,French Polynesia,PF,-14.633333,-1.2
TKX,Takaroa,Takaroa,French Polynesia,PF,-14.466667,-1.966667
TJN,Takume,Takume,French Polynesia,PF,-15.816667,-1.2
TKV,Tatakoto,Tatakoto,French Polynesia,PF,-17.333333,-1.383333
MOZ,Temae,Moorea,French Polynesia,PF,-17.5,-149.833333
TTI,Tetiaroa Is,Tetiaroa Is,French Polynesia,PF,-17.516667,-1.433333
TIH,Tikehau Atoll,Tikehau Atoll,French Polynesia,PF,-15.119722,-148.230833
TUB,Tubuai,Tubuai,French Polynesia,PF,-23.383333,-1.466667
TPX,Tupai,Tupai,French Polynesia,PF,-16.283333,-1.833333
ZTA,Tureira,Tureira,French Polynesia,PF,41.3,-6.466667
UAH,Ua Huka,Ua Huka,French Polynesia,PF,-8.933333,-139.55
UAP,Ua Pou,Ua Pou,French Polynesia,PF,-9.35,-140.05
VHZ,Vahitahi,Vahitahi,French Polynesia,PF,-18.583333,-138.833333
AKE,Akieni,Akieni,Gabon,GA,-1.172222,13.916667
AWE,Alowe,Alowe,Gabon,GA,-0.75,9.45
BAW,Biawonque,Biawonque,Gabon,GA,-0.666667,9.45
BMM,Bitam,Bitam,Gabon,GA,2.075556,11.493333
BGP,Bongo,Bongo,Gabon,GA,-2.166667,10.216667
BGB,Booue,Booue,Gabon,GA,-0.1,11.933333
FOU,Fougamou,Fougamou,Gabon,GA,-1.2,10.783333
MVB,Franceville/Mvengue,Franceville,Gabon,GA,0.666667,11.016667
GAX,Gamba,Gamba,Gabon,GA,-2.766667,9.983333
IGE,Iguela,Iguela,Gabon,GA,-1.916667,9.316667
GKO,Kongoboumba,Kongoboumba,Gabon,GA,-0.083333,11.466667
KOU,Koulamoutou,Koulamoutou,Gabon,GA,-1.116667,12.508333
LBQ,Lambarene,Lambarene,Gabon,GA,-0.716667,10.233333
LTL,Lastourville,Lastourville,Gabon,GA,-0.833333,12.716667
LEO,Leconi,Leconi,Gabon,GA,-1.683333,14.3
LBV,Libreville,Libreville,Gabon,GA,0.45,9.416667
MKU,Makokou,Makokou,Gabon,GA,0.566667,12.866667
KMD,Mandji,Mandji,Gabon,GA,-1.666667,10.416667
MGO,Manega,Manega,Gabon,GA,-1.733333,10.216667
MYB,Mayoumba,Mayoumba,Gabon,GA,-3.45,10.683333
MBC,Mbigou,Mbigou,Gabon,GA,-1.9,11.883333
MDV,Medouneu,Medouneu,Gabon,GA,1.016667,10.75
MKB,Mekambo,Mekambo,Gabon,GA,0.966667,13.95
MVG,Mevang,Mevang,Gabon,GA,0.083333,11.083333
GIM,Miele Mimbale,Miele Mimbale,Gabon,GA,-0.016667,11.4
MVX,Minvoul,Minvoul,Gabon,GA,2.15,12.133333
MZC,Mitzic,Mitzic,Gabon,GA,0.783333,11.566667
MGX,Moabi,Moabi,Gabon,GA,-2.25,11
MFF,Moanda,Moanda,Gabon,GA,-1.536944,13.270833
MJL,Mouila,Mouila,Gabon,GA,-1.816667,10.883333
KDN,Ndende,Ndende,Gabon,GA,-2.5,11.166667
NKA,Nkan,Nkan,Gabon,GA,0.7,9.983333
OKN,Okondja,Okondja,Gabon,GA,-0.7,13.783333
OMB,Omboue,Omboue,Gabon,GA,-1.6,9.266667
OUU,Ouanga,Ouanga,Gabon,GA,-2.983333,10.3
OWE,Owendo,Owendo,Gabon,GA,0.283333,9.5
OYE,Oyem,Oyem,Gabon,GA,1.566667,11.583333
POG,Port Gentil,Port Gentil,Gabon,GA,-0.716667,8.75
ZKM,Sette Cama,Sette Cama,Gabon,GA,-2.533333,9.766667
TCH,Tchibanga,Tchibanga,Gabon,GA,-2.866667,11.016667
WGY,Wagny,Wagny,Gabon,GA,-0.516667,10.433333
WNE,Wora Na Ye,Wora Na Ye,Gabon,GA,-1.35,9.333333
BJL,Yundum International,Banjul,Gambia,GM,13.35,-16.666667
SUI,Babusheri,Sukhumi,Georgia,GE,42.866667,41.116667
BUS,Batum,Batumi,Georgia,GE,41.610278,41.599722
KUT,Kopitnari,Kutaisi,Georgia,GE,42.176667,42.4825
TBS,Lochini,Tbilisi,Georgia,GE,41.669167,44.954722
AAH,Aachen/Merzbruck,Aachen,Germany,DE,50.823056,6.186111
WIE,Air Base,Wiesbaden,Germany,DE,50.040833,8.256111
AOC,Altenburg Nobitz,Altenburg,Germany,DE,50.983333,12.508333
AGB,Augsburg - Muehlhausen,Munich,Germany,DE,48.383333,10.883333
BMR,Baltrum,Baltrum Island,Germany,DE,53.731111,7.375833
BBH,Barth,Barth,Germany,DE,54.339722,12.711667
BER,Berlin Metropolitan Area,Berlin,Germany,DE,52.516667,13.4
TXL,Berlin-tegel / Otto Lilienthal,Berlin,Germany,DE,52.561111,13.289444
BFE,Bielefeld,Bielefeld,Germany,DE,52,8.5
BYU,Bindlacher-Berg,Bayreuth,Germany,DE,49.95,11.586111
BBJ,Bitburg Air Base,Bitburg,Germany,DE,49.95,6.55
LHA,Black Forest,Lahr,Germany,DE,48.375,7.838889
PHM,Boeblingen,Boeblingen,Germany,DE,48.683333,9.016667
BMK,Borkum,Borkum,Germany,DE,53.6,6.7
BWE,Braunschweig,Braunschweig,Germany,DE,52.319167,10.556111
ZCD,Breitenau AAF,Bamberg,Germany,DE,49.920556,10.914167
BRE,Bremen,Bremen,Germany,DE,53.05,8.783333
BRV,Bremerhaven,Bremerhaven,Germany,DE,53.75,8.916667
URD,Burg Feuerstein,Burg Feuerstein,Germany,DE,54.433333,11.2
ZTZ,Chemnitz Railway Stn.,Chemnitz,Germany,DE,53.583333,13.15
CGN,Cologne/bonn,Cologne,Germany,DE,50.866667,7.15
ZTT,Cottbus Railway Stn.,Cottbus,Germany,DE,51.778889,14.364444
NDZ,Cuxhaven,Nordholz-Spieka,Germany,DE,53.768611,8.644722
FCN,Cuxhaven/Nordholz,Cuxhaven,Germany,DE,53.883333,8.7
ZSU,Dessau Railway Stn.,Dessau,Germany,DE,56.966667,-5.333333
DTM,Dortmund,Dortmund,Germany,DE,51.518333,7.612222
DRS,Dresden Arpt,Dresden,Germany,DE,51.133333,13.766667
DUS,Düsseldorf International Airport,Dusseldorf,Germany,DE,51.289444,6.766667
EIB,Eisenach,Eisenach,Germany,DE,52.15,14.666667
EME,Emden,Emden,Germany,DE,53.366667,7.2
SCN,Ensheim,Saarbruecken,Germany,DE,49.214444,7.109444
ERF,Erfurt,Erfurt,Germany,DE,50.983333,10.966667
ESS,Essen,Essen,Germany,DE,51.416667,7
XFW,Finkenwerder,Hamburg,Germany,DE,53.516667,9.866667
AGE,Flugplatz,Wangerooge,Germany,DE,53.783333,7.916667
FRA,Frankfurt International Airport,Frankfurt,Germany,DE,50.026389,8.543056
HHN,Frankfurt-Hahn,Hahn,Germany,DE,49.948611,7.263889
ZFR,Frankfurt/Oder Railway,Frankfurt/Oder,Germany,DE,48.35,13.116667
MUC,Franz Josef Strauss,Munich,Germany,DE,48.35,11.783333
FDH,Friedrichshafen,Friedrichshafen,Germany,DE,47.666667,9.516667
FRZ,Fritzlar Airbase,Fritzlar,Germany,DE,51.1,9.283333
FEL,Fuerstenfeldbruck,Fuerstenfeldbruck,Germany,DE,48.166667,11.25
GKE,Geilenkirchen,Geilenkirchen,Germany,DE,50.95,6.116667
ZGA,Gera Railway,Gera,Germany,DE,12.566667,36.15
GHF,Giebelstadt,Giebelstadt,Germany,DE,49.266667,7.516667
ZGE,Goerlitz Railway,Goerlitz,Germany,DE,51.166667,15
ZGO,Gotha Railway,Gotha,Germany,DE,51.416667,12.6
ZGW,Greifswald Railway,Greifswald,Germany,DE,54.085,13.418056
FMO,Greven,Muenster/Osnabrueck,Germany,DE,51.95,7.616667
GUT,Guetersloh,Guetersloh,Germany,DE,51.9,8.383333
GTI,Guettin,Guettin,Germany,DE,54.383056,12.316389
ZHZ,Halle Railway,Halle,Germany,DE,62.216667,5.566667
HAM,Hamburg Airport,Hamburg,Germany,DE,53.633333,9.983333
HAJ,Hanover Arpt,Hanover,Germany,DE,52.461111,9.685
ZVR,Hanover Railway,Hanover,Germany,DE,49.466667,-96.833333
HEI,Heide-Buesum,Heide-Buesum,Germany,DE,54.15,8.9
HDB,Heidelberg,Heidelberg,Germany,DE,49.393333,8.6525
HGL,Helgoland,Helgoland,Germany,DE,54.183333,7.916667
HDF,Heringsdorf,Heringsdorf,Germany,DE,53.878611,14.152222
HOQ,Hof,Hof,Germany,DE,50.316667,11.916667
IGS,Ingolstadt-manching,Ingolstadt-manching,Germany,DE,49.662222,9.9275
ZJS,Jena Railway,Jena,Germany,DE,45.6,22.066667
JUI,Juist,Juist,Germany,DE,53.683333,7
KLT,Kaiserslautern,Kaiserslautern,Germany,DE,49.433333,7.75
KSF,Kassel-Calden,Kassel,Germany,DE,51.4,9.383333
KEL,Kiel-Holtenau,Kiel,Germany,DE,54.379444,10.145278
KZG,Kitzingen,Kitzingen,Germany,DE,49.733333,10.2
KOQ,Koethen,Koethen,Germany,DE,51.75,11.966667
RLG,Laage,Rostock-laage,Germany,DE,54.118333,12.125278
LGO,Langeoog,Langeoog,Germany,DE,53.75,7.483333
LEJ,Leipzig-halle,Leipzig-halle,Germany,DE,51.4325,12.241667
XLW,Lemwerder,Lemwerder,Germany,DE,53.135278,8.617778
LBC,Lübeck Blankensee,Lübeck,Germany,DE,53.8,10.716667
MHG,Mannheim Arpt,Mannheim,Germany,DE,49.483333,8.483333
FMM,Memmingen-Allgäu,Memmingen,Germany,DE,47.988889,10.239444
ZVM,Messe-BF Railway Servi,Hanover,Germany,DE,49.466667,-96.833333
MGL,Moenchen-gl. - Dus Exp,Moenchengladbach,Germany,DE,51.230278,6.504444
QGV,Neu Isenburg,Frankfurt,Germany,DE,49.683333,10.533333
FNB,Neubrandenburg,Neubrandenburg,Germany,DE,53.6,13.3
EUM,Neumuenster,Neumuenster,Germany,DE,54.166667,9.983333
NOE,Norddeich,Norddeich,Germany,DE,53.616667,7.15
NOD,Norden,Norden,Germany,DE,53.6,7.2
NRD,Norderney,Norderney,Germany,DE,53.708333,7.15
NUE,Nürnberg,Nürnberg,Germany,DE,49.498611,11.066944
OBF,Oberpfaffenhofen,Oberpfaffenhofen,Germany,DE,48.083333,11.283333
XZE,Off line Point,Rail,Germany,DE,37.716667,28.966667
PAD,Paderborn/lippstadt,Paderborn,Germany,DE,51.716667,8.75
SZW,Parchim Airport,Schwerin,Germany,DE,53.426944,11.783333
PEF,Peenemuende,Peenemuende,Germany,DE,54.15,13.766667
UPF,Pforheim,Pforheim,Germany,DE,48.9,8.7
BGN,R.A.F.,Brueggen,Germany,DE,51.2,6.133333
LRC,R.A.F.,Laarbruch,Germany,DE,51.6,6.183333
GWW,Raf Gatow,Berlin,Germany,DE,52.474444,13.138056
ZIU,Railway,Aachen,Germany,DE,50.770833,6.105278
RMS,Ramstein,Ramstein,Germany,DE,49.45,7.55
REB,Rechlin,Rechlin,Germany,DE,53.35,12.733333
FRF,Rhein-Main AFB,Frankfurt,Germany,DE,49.683333,10.533333
GMY,Rheindahlen,Rheindahlen,Germany,DE,51.15,6.366667
ZAU,Sachsen Railway Stn.,Aue,Germany,DE,52.6,14.466667
FLF,Schaferhaus,Flensburg,Germany,DE,54.783333,9.383333
WBG,Schleswig-jagel,Schleswig-jagel,Germany,DE,51.25,13.016667
SXF,Schönefeld,Berlin,Germany,DE,52.502778,13.508611
SEX,Sembach,Sembach,Germany,DE,49.5,7.866667
SGE,Siegerland Airport,Siegen,Germany,DE,50.707778,8.083056
FKB,Soellingen,Karlsruhe/Baden Baden,Germany,DE,48.779444,8.080556
SPM,Spangdahlem,Spangdahlem,Germany,DE,49.983333,6.683333
PSH,St Peter,St Peter,Germany,DE,54.316667,8.683333
QDU,Station,Dusseldorf,Germany,DE,51.2075,6.773333
STR,Stuttgart Echterdingen,Stuttgart,Germany,DE,48.683333,9.2
THF,Tempelhof,Berlin,Germany,DE,52.489722,13.416667
VAC,Varrelbusch,Varrelbusch,Germany,DE,52.616667,8.733333
RBM,Wallmuhle,Straubing,Germany,DE,48.816667,12.566667
NRN,Weeze,Dusseldorf,Germany,DE,51.2075,6.773333
GWT,Westerland - Sylt,Westerland,Germany,DE,54.916667,8.35
WID,Wildenrath,Wildenrath,Germany,DE,51.1025,6.216667
WVN,Wilhelmshaven,Wilhelmshaven,Germany,DE,53.533333,7.883333
OHR,Wyk Auf Foehr,Wyk Auf Foehr,Germany,DE,54.666667,8.675
ACC,Kotoka,Accra,Ghana,GH,5.6,-0.166667
KMS,Kumasi,Kumasi,Ghana,GH,6.716667,-1.583333
NYI,Sunyani,Sunyani,Ghana,GH,7.333333,-2.333333
TKD,Takoradi,Takoradi,Ghana,GH,4.883333,-1.75
TML,Tamale,Tamale,Ghana,GH,5.916667,-2.933333
GIB,North Front,Gibraltar,Gibraltar,GI,36.15,-5.35
AGQ,Agrinion,Agrinion,Greece,GR,38.6,21.383333
PVK,Aktion,Preveza/Lefkas,Greece,GR,38.926389,20.765278
PKH,Alexion,Porto Kheli,Greece,GR,37.3,23.15
PYR,Andravida,Pyrgos,Greece,GR,37.683333,21.466667
GPA,Araxos Airport,Patras,Greece,GR,38.25,21.733333
KSO,Aristoteles Airport,Kastoria,Greece,GR,40.483333,21.283333
JTY,Astypalaia,Astypalaia Island,Greece,GR,36.58,26.375833
JKH,Chios,Chios,Greece,GR,38.335278,26.134722
RHO,Diagoras,Rhodes,Greece,GR,36.400833,28.083889
AXD,Dimokritos,Alexandroupolis,Greece,GR,40.851111,25.951111
DRM,Drama,Drama,Greece,GR,41.15,24.133333
ATH,Eleftherios Venizelos,Athens,Greece,GR,37.936389,23.944444
SPJ,Eleftherios Venizelos,Athens,Greece,GR,37.936389,23.944444
HEW,Hellinikon,Athens,Greece,GR,37.983333,23.733333
JIK,Ikaria,Ikaria Island,Greece,GR,37.682778,26.346944
IOA,Ioannina,Ioannina,Greece,GR,39.7,20.816667
CFU,Ioannis Kapodistrias,Kerkyra,Greece,GR,39.601389,19.901944
KLX,Kalamata,Kalamata,Greece,GR,37.068333,22.025556
AOK,Karpathos,Karpathos,Greece,GR,35.5,27.233333
KSJ,Kasos Island,Kasos Island,Greece,GR,35.421389,26.916667
KZS,Kastelorizo,Kastelorizo,Greece,GR,36.133333,29.566667
EFL,Kefalonia Istland International Airport,Kefalonia,Greece,GR,38.1175,20.500278
KIT,Kithira,Kithira,Greece,GR,36.15,22.983333
KGS,Kos Island International Airport,Kos,Greece,GR,36.793333,27.091667
LRA,Larisa,Larisa,Greece,GR,39.65,22.45
LRS,Leros,Leros,Greece,GR,37.183333,26.8
LXS,Limnos,Limnos,Greece,GR,39.916667,25.233889
SKG,Macedonia International,Thessaloniki,Greece,GR,40.519722,22.970833
KVA,Megas Alexandros International,Kavala,Greece,GR,40.913333,24.619167
JMK,Mikonos,Mikonos,Greece,GR,37.433333,25.35
MLO,Milos,Milos,Greece,GR,36.716667,24.533333
MJT,Mytilene International Airport,Mytilene,Greece,GR,39.056667,26.598333
JNX,Naxos Airport,Naxos,Greece,GR,37.080556,25.368056
VOL,Nea Anchialos,Volos,Greece,GR,39.333333,22.841667
HER,Nikos Kazantzakis Airport,Heraklion,Greece,GR,35.339722,25.180278
PAS,Paros,Paros,Greece,GR,37.066667,25.133333
KZI,Philippos Airport,Kozani,Greece,GR,40.283333,21.833333
SMI,Samos,Samos,Greece,GR,37.684444,26.902222
JTR,Santorini,Santorini,Greece,GR,36.4,25.483333
JSH,Sitia,Sitia,Greece,GR,35.7,26.195278
JSI,Skiathos,Skiathos,Greece,GR,39.168611,23.500833
SKU,Skiros,Skiros,Greece,GR,38.883333,24.55
CHQ,Souda,Chania,Greece,GR,35.531667,24.149722
JSS,Spetsai Island,Spetsai Island,Greece,GR,37.333333,23.25
JSY,Syros Island,Syros Island,Greece,GR,37.422778,24.950833
ZTH,Zakinthos International Airport,Zakinthos,Greece,GR,37.750278,20.883611
JEG,Aasiaat,Aasiaat,Greenland,GL,68.721944,-52.784722
JRK,Arsuk,Arsuk,Greenland,GL,61.166667,-48.416667
DUN,Dundas,Dundas,Greenland,GL,76.566667,-68.8
JFR,Frederikshab,Paamiut,Greenland,GL,62,-49.65
XIQ,Harbour,Ilimanaq,Greenland,GL,69.083333,-51.116667
QCU,Heliport,Akunnaaq,Greenland,GL,68.75,-52.333333
QGQ,Heliport,Attu,Greenland,GL,67.933333,-53.583333
JGR,Heliport,Groennedal,Greenland,GL,61.233333,-48.1
QFI,Heliport,Iginniarfik,Greenland,GL,68.7,-52.966667
QJI,Heliport,Ikamiut,Greenland,GL,72.233333,-55.05
QRY,Heliport,Ikerasaarsuk,Greenland,GL,68.533333,-82.216667
QPW,Heliport,Kangaatsiaq,Greenland,GL,65.85,-53.316667
JSU,Heliport,Maniitsoq,Greenland,GL,65.4,-52.866667
JNS,Heliport,Narsaq,Greenland,GL,61.033333,-45.533333
QMK,Heliport,Niaqornaarsuk,Greenland,GL,67.333333,-53.8
JJU,Heliport,Qaqortoq,Greenland,GL,60.75,-46
QUP,Heliport,Saqqaq,Greenland,GL,65.266667,-50.8
JUV,Heliport,Upernavik,Greenland,GL,72.8,-56.15
JAV,Ilulissat,Ilulissat,Greenland,GL,69.25,-51
OBY,Ittoqqortoormiit,Ittoqqortoormiit,Greenland,GL,70.483333,-22.016667
SFJ,Kangerlussuaq,Kangerlussuaq,Greenland,GL,67.016944,-50.689167
KUS,Kulusuk,Kulusuk,Greenland,GL,65.566667,-37.116667
JNN,Nanortalik,Nanortalik,Greenland,GL,60.15,-45.216667
UAK,Narsarsuaq,Narsarsuaq,Greenland,GL,61.148611,-45.372222
CNP,Neerlerit Inaat,Neerlerit Inaat,Greenland,GL,70.743056,-22.658333
GOH,Nuuk,Nuuk,Greenland,GL,64.166667,-51.716667
THU,Pituffik,Pituffik,Greenland,GL,76.547778,-68.842778
